tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt62216890,February Girl,February Girl,1959,25,"Action,Crime,Drama",7.4,90,7,writer,teleplay,1,30,Lewis Reed,1921,1970,"writer,producer"
tt62233592,Caroline and the Convict,Caroline and the Convict,1995,21,"Comedy,Romance",7.1,55,9,writer,written by,1,9,Ellen Idelson,1961,2003,"producer,writer,actress"
tt62252315,The Trial of Henry Blake,The Trial of Henry Blake,1973,25,"Comedy,Drama,War",8.5,682,10,editor,film editor,2,8,Fred W. Berger,1908,2003,"editorial_department,editor"
tt62290869,Crack in a Crystal Ball,Crack in a Crystal Ball,1965,50,"Adventure,Crime,Drama",7.4,126,9,producer,producer,3,3,Alan A. Armer,1922,2010,"producer,director,writer"
tt62343364,Glory,Glory,1968,60,Western,8.2,34,8,producer,producer,1,10,Alan A. Armer,1922,2010,"producer,director,writer"
tt62369813,Concert in Hawaii,Concert in Hawaii,1961,60,"Action,Adventure,Crime",7.4,10,6,writer,teleplay,3,14,Marie Baumer,1904,1977,writer
tt62370527,The Harvey Blake Story,The Harvey Blake Story,1955,30,Drama,5.6,12,7,writer,writer,1,7,Elon Packard,1923,1977,"writer,script_department"
tt62404531,The Smiler,The Smiler,1961,60,Western,6.8,111,6,writer,written by,3,1,Lewis Reed,1921,1970,"writer,producer"
tt62411571,Lucy Is a BirdSitter,Lucy Is a BirdSitter,1974,30,Comedy,6.1,26,9,writer,creator,6,15,Ray Singer,1916,1992,"writer,producer,script_department"
tt62419113,The Money Blossom,The Money Blossom,1960,60,"Action,Adventure,Crime",7.3,12,6,writer,teleplay,2,14,Sam Ross,1911,1998,writer
tt62444449,CounterAttack,CounterAttack,1968,60,"Drama,Sci-Fi,Thriller",7.8,156,8,producer,producer,2,18,Alan A. Armer,1922,2010,"producer,director,writer"
tt62530303,The Winds of Death,The Winds of Death,1979,99,"Action,Adventure,Drama",7.5,90,7,writer,teleplay,1,11,Jerry Ziegman,1937,1998,"writer,miscellaneous"
tt62533166,Angry Town,Angry Town,1960,25,Western,7.9,40,6,writer,creator,1,14,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt62543997,Nicest Fella Youd Ever Want to Meet,Nicest Fella Youd Ever Want to Meet,1965,50,"Adventure,Crime,Drama",8.3,153,8,producer,producer,2,18,Alan A. Armer,1922,2010,"producer,director,writer"
tt62552748,Strange Request,Strange Request,1959,60,"Adventure,Western",7.8,9,6,writer,written by,1,13,Clair Huffaker,1926,1990,writer
tt62558517,The Narwhals Passenger from Mindanao,The Narwhals Passenger from Mindanao,1957,30,"Action,War",8.3,10,7,producer,producer,1,24,George Cahan,1919,1991,"director,producer,miscellaneous"
tt62567376,Unrequited Love Twice,Unrequited Love Twice,1978,47,Drama,7.0,13,6,writer,written by,1,9,Leonard Kantor,1920,1984,writer
tt62612185,Lucy and Her Prince Charming,Lucy and Her Prince Charming,1972,30,Comedy,6.8,30,9,writer,creator,5,12,Ray Singer,1916,1992,"writer,producer,script_department"
tt62658446,The Case of the Clumsy Clown,The Case of the Clumsy Clown,1960,60,"Crime,Drama,Mystery",7.6,262,9,cinematographer,director of photography,4,7,Frank Redman,1901,1966,"cinematographer,camera_department"
tt62662389,In Memoriam,In Memoriam,1959,25,Western,8.4,53,6,writer,creator,1,10,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt62688514,As Goof Would Have It,As Goof Would Have It,1992,22,"Adventure,Animation,Comedy",7.1,32,6,writer,writer,1,53,Stephen Levi,1941,2007,writer
tt62699096,Dream a Little Dream of Me,Dream a Little Dream of Me,2002,56,"Crime,Drama,Thriller",8.1,1761,7,writer,written by,5,3,Sean Whitesell,1963,2015,"producer,writer,actor"
tt62716825,The Sea Devil Attacks Puget Sound,The Sea Devil Attacks Puget Sound,1958,30,"Action,War",7.8,7,6,producer,producer,2,2,George Cahan,1919,1991,"director,producer,miscellaneous"
tt62736445,Smothered in Love,Smothered in Love,1960,30,"Comedy,Family",7.3,15,7,writer,written by,4,7,Elon Packard,1923,1977,"writer,script_department"
tt62748853,Honeyboy Honeywell,Honeyboy Honeywell,1954,30,Comedy,7.5,14,6,writer,teleplay,3,34,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt62870706,Moon Child,Moon Child,1965,50,"Adventure,Crime,Drama",7.5,143,8,producer,producer,2,22,Alan A. Armer,1922,2010,"producer,director,writer"
tt63009818,The Recluse,The Recluse,1956,30,"Adventure,Western",5.0,9,10,producer,producer,1,35,Alan A. Armer,1922,2010,"producer,director,writer"
tt63018909,The Gypsy,The Gypsy,1985,24,Comedy,7.2,121,6,writer,written by,2,16,Howard Ostroff,1934,1990,writer
tt63132374,Black Dust,Black Dust,1956,30,"Adventure,Western",5.4,10,9,cinematographer,director of photography,1,16,Karl Struss,1886,1981,"cinematographer,camera_department,director"
tt63325147,The Book of Power,The Book of Power,1985,23,"Action,Adventure,Animation",6.5,37,9,producer,producer,1,3,Denis Héroux,1940,2015,"producer,director,writer"
tt63360748,Lard TimesThe Merry Pranksters,Lard TimesThe Merry Pranksters,1984,23,"Adventure,Animation,Comedy",5.5,10,9,producer,producer,1,32,Denis Héroux,1940,2015,"producer,director,writer"
tt63432808,The Case of the HalfWakened Wife,The Case of the HalfWakened Wife,1958,60,"Crime,Drama,Mystery",8.1,385,10,cinematographer,director of photography,1,26,Frank Redman,1901,1966,"cinematographer,camera_department"
tt63498316,TallyHo HeathcliffCleo Moves In,TallyHo HeathcliffCleo Moves In,1984,22,"Adventure,Animation,Comedy",5.6,11,9,producer,producer,1,57,Denis Héroux,1940,2015,"producer,director,writer"
tt63564693,The Nero Rankin Story,The Nero Rankin Story,1961,52,"Action,Crime,Drama",7.3,69,6,writer,written by,2,28,Leonard Kantor,1920,1984,writer
tt63601078,Money to Burn,Money to Burn,1953,25,"Family,Western",6.9,20,7,producer,producer,2,15,Jack Lacey,1903,1989,"producer,production_manager,assistant_director"
tt63648015,The Gunman,The Gunman,1959,30,Western,8.4,35,6,writer,writer,1,20,Clair Huffaker,1926,1990,writer
tt63782755,Lucy Goes on Strike,Lucy Goes on Strike,1969,30,Comedy,7.1,38,7,writer,written by,1,16,Al Schwartz,1910,1988,"writer,script_department"
tt63796667,Marriage McHale Style,Marriage McHale Style,1965,30,"Comedy,War",7.6,32,6,writer,written by,4,3,Ralph Goodman,1918,1986,writer
tt63796855,Portrait of Lenore,Portrait of Lenore,1959,60,"Crime,Drama",8.9,12,6,writer,teleplay,1,13,Milton Geiger,1907,1971,"writer,director"
tt63850933,Four Women,Four Women,1990,60,"Drama,Romance",5.4,31,9,producer,producer,9,13,Philip L. Parslow,1936,2003,"producer,assistant_director,production_manager"
tt63855126,The Case of the Fugitive Nurse,The Case of the Fugitive Nurse,1958,52,"Crime,Drama,Mystery",8.2,387,10,cinematographer,director of photography,1,22,Frank Redman,1901,1966,"cinematographer,camera_department"
tt64034141,Beaver Finds a Wallet,Beaver Finds a Wallet,1960,30,"Comedy,Family",8.4,118,8,writer,story,3,30,Mathilde Ferro,1906,1990,writer
tt64090617,Once a Doctor,Once a Doctor,1965,60,Western,7.4,85,6,writer,written by,6,23,Martha Wilkerson,1918,1999,writer
tt64120701,Nice Day for a Hanging,Nice Day for a Hanging,1966,23,Western,8.2,25,8,producer,producer,2,21,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt64237248,Lucy and the Little Old Lady,Lucy and the Little Old Lady,1972,30,Comedy,6.7,34,9,writer,creator,4,17,Ray Singer,1916,1992,"writer,producer,script_department"
tt64240503,Hondo and the Apache Kid,Hondo and the Apache Kid,1967,60,Western,7.0,24,6,writer,series developer,1,6,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt64243415,The Other Side of the Coin,The Other Side of the Coin,1967,50,"Adventure,Crime,Drama",7.5,134,6,writer,written by,4,16,Sam Ross,1911,1998,writer
tt64269414,The Bow Wow Boutique,The Bow Wow Boutique,1973,30,Comedy,7.2,28,9,writer,creator,6,5,Ray Singer,1916,1992,"writer,producer,script_department"
tt64334267,Double Date,Double Date,1963,30,"Comedy,Family,Music",8.3,26,6,writer,written by,1,10,Ray Singer,1916,1992,"writer,producer,script_department"
tt64350431,The Stone Age Diplomats,The Stone Age Diplomats,1967,30,"Comedy,Sci-Fi",6.8,13,8,producer,producer,1,25,George Cahan,1919,1991,"director,producer,miscellaneous"
tt64398688,Next Stop Valhalla,Next Stop Valhalla,2002,57,"Crime,Drama,Thriller",8.3,1774,8,producer,producer,5,4,Sean Whitesell,1963,2015,"producer,writer,actor"
tt64427464,Deadly Corridor,Deadly Corridor,1957,26,"Crime,Drama",7.2,36,7,cinematographer,director of photography,1,7,Morris Hartzband,1911,1970,"cinematographer,camera_department"
tt64475538,Beaver Takes a Walk,Beaver Takes a Walk,1959,30,"Comedy,Family",7.7,97,8,writer,story,3,6,Theodore Ferro,1924,2003,writer
tt64498443,I Loathe You Darling,I Loathe You Darling,1958,30,"Comedy,Mystery",6.1,44,8,producer,producer,2,5,Robert L. Welch,1910,1964,"producer,writer,director"
tt64661399,Grass Widows,Grass Widows,1986,51,"Comedy,Crime,Drama",6.6,11,8,writer,creator,1,4,William Stair,1939,1991,"writer,miscellaneous,editorial_department"
tt64662315,Beavers Fortune,Beavers Fortune,1959,30,"Comedy,Family",7.9,94,8,writer,teleplay,3,10,Theodore Ferro,1924,2003,writer
tt64873092,The Oz Effect,The Oz Effect,1985,23,"Action,Adventure,Animation",5.0,30,9,producer,producer,1,9,Denis Héroux,1940,2015,"producer,director,writer"
tt64945151,The Fall and Rise of the Bowman Empire,The Fall and Rise of the Bowman Empire,1989,50,"Comedy,Crime,Drama",7.0,9,8,writer,creator,3,12,William Stair,1939,1991,"writer,miscellaneous,editorial_department"
tt64966900,The Mission Part 3,The Mission Part 3,1965,22,Western,7.7,24,8,producer,producer,1,10,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt65069420,The Houseguest,The Houseguest,1975,25,Comedy,7.5,79,9,writer,written by,2,20,Elon Packard,1923,1977,"writer,script_department"
tt65079133,The Medicine Ball,The Medicine Ball,1969,24,"Comedy,Fantasy",8.2,43,10,producer,producer,1,24,Stanley Rubin,1917,2014,"producer,writer,actor"
tt65138196,Maine Thing,Maine Thing,1959,30,"Comedy,Mystery",6.0,11,8,producer,producer,2,13,Robert L. Welch,1910,1964,"producer,writer,director"
tt65169085,Wings of an Angel,Wings of an Angel,1960,25,"Action,Crime,Drama",7.6,64,8,writer,written by,2,29,Lewis Reed,1921,1970,"writer,producer"
tt65202458,The Hundred Lives of Harry Simms,The Hundred Lives of Harry Simms,1961,60,"Crime,Drama",8.1,26,9,cinematographer,director of photography,1,7,Morris Hartzband,1911,1970,"cinematographer,camera_department"
tt65266989,Pour oublier,Pour oublier,2015,100,Drama,6.0,8,8,writer,creator,16,1,Thierry Jonquet,1954,2009,writer
tt65291905,The Windfall,The Windfall,1966,26,Comedy,7.2,31,7,writer,written by,3,26,Al Schwartz,1910,1988,"writer,script_department"
tt65376278,Whats Cooking,Whats Cooking,1953,30,Comedy,6.1,10,6,writer,teleplay,3,14,Earl Baldwin,1901,1970,"writer,miscellaneous,producer"
tt65409171,The Promise,The Promise,1961,30,Western,7.5,26,6,writer,creator,2,18,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt65447665,The Cincinnati Kids,The Cincinnati Kids,1973,25,"Comedy,Family",7.5,242,7,writer,written by,5,11,Al Schwartz,1910,1988,"writer,script_department"
tt65449226,The Buscaderos,The Buscaderos,1970,60,Western,8.9,36,9,producer,producer,2,21,Alan A. Armer,1922,2010,"producer,director,writer"
tt65484694,Unto Us Four a Son,Unto Us Four a Son,1986,50,"Comedy,Crime,Drama",7.3,13,8,writer,creator,1,5,William Stair,1939,1991,"writer,miscellaneous,editorial_department"
tt65507166,The Case of the Blushing Pearls,The Case of the Blushing Pearls,1959,60,"Crime,Drama,Mystery",8.0,298,10,cinematographer,director of photography,3,4,Frank Redman,1901,1966,"cinematographer,camera_department"
tt65513865,StakeOut,StakeOut,1961,30,Western,6.9,34,9,producer,producer,1,4,Joseph Hoffman,1909,1997,"writer,producer"
tt65592904,Survival,Survival,1965,23,Western,8.0,50,7,producer,producer,1,1,Cecil Barker,1918,1966,"producer,director"
tt65765450,Ladies on His Mind,Ladies on His Mind,1953,30,"Comedy,Crime,Drama",5.5,25,6,writer,story,1,17,Milton Merlin,1905,1996,"producer,writer,miscellaneous"
tt65836557,A Home Isnt Built in a Day,A Home Isnt Built in a Day,1966,26,"Comedy,Family",7.9,89,8,writer,written by,2,11,Elon Packard,1923,1977,"writer,script_department"
tt65857194,Episode 18,Episode 18,1976,22,"Comedy,Romance",7.7,29,6,writer,created by,1,8,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt65878648,Horse Crazy,Horse Crazy,1956,26,"Family,Western",7.4,17,7,producer,producer,5,11,Jack Lacey,1903,1989,"producer,production_manager,assistant_director"
tt65959379,Walking Money,Walking Money,1990,60,"Drama,Romance",5.8,29,8,producer,producer,9,16,Philip L. Parslow,1936,2003,"producer,assistant_director,production_manager"
tt65990450,All the Beautiful Young Girls,All the Beautiful Young Girls,1969,60,Drama,9.4,11,8,producer,producer,1,9,Stanley Rubin,1917,2014,"producer,writer,actor"
tt66013128,He Loves Us He Loves Us Not,He Loves Us He Loves Us Not,1966,25,Comedy,7.2,26,7,writer,written by,4,4,Al Schwartz,1910,1988,"writer,script_department"
tt66034314,The Found,The Found,1961,25,Western,6.3,29,6,writer,creator,2,38,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt66042157,Deadly Blue Slime,Deadly Blue Slime,1985,22,"Action,Adventure,Animation",6.2,28,9,producer,producer,1,31,Denis Héroux,1940,2015,"producer,director,writer"
tt66130710,Stamp Duty,Stamp Duty,1991,50,"Comedy,Crime,Drama",5.7,9,8,writer,creator,6,13,William Stair,1939,1991,"writer,miscellaneous,editorial_department"
tt66172644,Hondo and the Comancheros,Hondo and the Comancheros,1967,47,Western,6.6,17,6,writer,series developer,1,10,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt66197506,The Grouper Story,The Grouper Story,1957,30,"Action,War",8.1,8,7,producer,producer,1,21,George Cahan,1919,1991,"director,producer,miscellaneous"
tt66202960,Lucy and Jim Bailey,Lucy and Jim Bailey,1972,30,Comedy,6.9,28,8,writer,creator,5,9,Ray Singer,1916,1992,"writer,producer,script_department"
tt66318405,The Case of the Lonely Heiress,The Case of the Lonely Heiress,1958,52,"Crime,Drama,Mystery",8.2,387,10,cinematographer,director of photography,1,20,Frank Redman,1901,1966,"cinematographer,camera_department"
tt66370395,Indian Agent,Indian Agent,1956,30,Western,7.9,9,9,cinematographer,director of photography,1,3,Karl Struss,1886,1981,"cinematographer,camera_department,director"
tt66440790,Episode 114,Episode 114,1964,30,"Drama,Romance",7.4,12,8,writer,written by,1,14,Theodore Ferro,1924,2003,writer
tt66507172,The Raiders,The Raiders,1956,30,Western,7.9,8,10,producer,producer,1,12,Mel Epstein,1910,1994,"producer,production_manager,miscellaneous"
tt66626045,A Person Unknown,A Person Unknown,1969,60,Western,9.1,38,8,producer,producer,2,9,Alan A. Armer,1922,2010,"producer,director,writer"
tt66658583,Kate Bradley Peacemaker,Kate Bradley Peacemaker,1966,26,Comedy,6.3,30,7,writer,teleplay,3,29,Al Schwartz,1910,1988,"writer,script_department"
tt66685624,Family TreeWhos Got the Chocolate,Family TreeWhos Got the Chocolate,1984,23,"Adventure,Animation,Comedy",6.5,15,9,producer,producer,1,14,Denis Héroux,1940,2015,"producer,director,writer"
tt66687762,The Longjohn Flap,The Longjohn Flap,1973,25,"Comedy,Drama,War",8.2,675,10,editor,film editor,1,19,Fred W. Berger,1908,2003,"editorial_department,editor"
tt66749752,The TattleTale,The TattleTale,1970,25,"Comedy,Family",7.0,168,8,writer,written by,2,10,Milton Pascal,1908,1976,"writer,script_department,soundtrack"
tt66763843,Flags of Terror,Flags of Terror,1974,60,"Action,Crime,Drama",8.2,92,6,writer,written by,3,8,Jerry Ziegman,1937,1998,"writer,miscellaneous"
tt66793054,The Possible Dream,The Possible Dream,1970,25,"Comedy,Family",7.1,175,7,writer,written by,1,22,Al Schwartz,1910,1988,"writer,script_department"
tt66794635,Vigil,Vigil,1990,60,"Drama,Romance",5.9,30,8,producer,producer,9,17,Philip L. Parslow,1936,2003,"producer,assistant_director,production_manager"
tt66797395,The Dark Trail,The Dark Trail,1960,60,Western,8.0,72,6,writer,teleplay,2,7,Milton Geiger,1907,1971,"writer,director"
tt66807863,Hermano,Hermano,1956,30,Western,6.8,6,8,producer,producer,1,7,Mel Epstein,1910,1994,"producer,production_manager,miscellaneous"
tt66850517,Used PetsSearch for a Star,Used PetsSearch for a Star,1984,23,"Adventure,Animation,Comedy",6.8,10,9,producer,producer,1,46,Denis Héroux,1940,2015,"producer,director,writer"
tt66948541,Eat Little Fishie Eat,Eat Little Fishie Eat,1962,60,Drama,8.3,9,7,writer,written by,1,10,Leonard Kantor,1920,1984,writer
tt66959917,Lucy Gets Jack Bennys Account,Lucy Gets Jack Bennys Account,1967,25,Comedy,7.4,61,7,writer,written by,6,6,Ray Singer,1916,1992,"writer,producer,script_department"
tt67077768,The Dalton Gals,The Dalton Gals,1962,30,Comedy,7.8,7,9,writer,writer,11,26,Al Schwartz,1910,1988,"writer,script_department"
tt67086984,Lucys Safari,Lucys Safari,1969,30,Comedy,5.2,42,8,writer,creator,1,22,Ray Singer,1916,1992,"writer,producer,script_department"
tt67116763,Ghost Town Gold,Ghost Town Gold,1952,30,"Family,Western",6.5,25,7,producer,producer,1,20,Jack Lacey,1903,1989,"producer,production_manager,assistant_director"
tt67189471,Girl in the Electric Coffin,Girl in the Electric Coffin,1971,50,"Action,Crime,Drama",7.8,103,8,producer,producer,1,7,Alan A. Armer,1922,2010,"producer,director,writer"
tt67225084,Day of the Yokel,Day of the Yokel,1987,50,"Comedy,Crime,Drama",6.5,13,8,writer,creator,2,3,William Stair,1939,1991,"writer,miscellaneous,editorial_department"
tt67238432,Smoke Screen,Smoke Screen,1963,51,"Adventure,Crime,Drama",7.6,207,8,producer,producer,1,7,Alan A. Armer,1922,2010,"producer,director,writer"
tt67263837,The Iron Maiden,The Iron Maiden,1964,50,"Adventure,Crime,Drama",8.2,156,10,producer,producer,2,13,Alan A. Armer,1922,2010,"producer,director,writer"
tt67420366,The Interpreter,The Interpreter,1961,30,Western,6.3,17,8,producer,producer,1,22,Joseph Hoffman,1909,1997,"writer,producer"
tt67463495,Veronicas a Doll,Veronicas a Doll,1997,30,Comedy,5.4,24,9,writer,written by,1,7,Don Payne,1964,2013,"producer,writer,miscellaneous"
tt67486509,Deadlock at Dark Canyon,Deadlock at Dark Canyon,1957,30,"Family,Western",7.1,15,7,producer,producer,6,8,Jack Lacey,1903,1989,"producer,production_manager,assistant_director"
tt67516756,Millionaire Neal Bowers,Millionaire Neal Bowers,1958,30,Drama,7.8,13,7,writer,story supervisor,4,25,Milton Merlin,1905,1996,"producer,writer,miscellaneous"
tt67525030,Decline and Fall,Decline and Fall,1989,60,"Drama,Romance",6.8,34,9,producer,producer,8,22,Philip L. Parslow,1936,2003,"producer,assistant_director,production_manager"
tt67547059,The Friend,The Friend,1959,30,Western,8.6,38,6,writer,writer,1,39,Clair Huffaker,1926,1990,writer
tt67550844,The Calley Kid,The Calley Kid,1961,25,Western,7.1,30,7,writer,teleplay,2,36,Sam Ross,1911,1998,writer
tt67568828,Heathcliffs DoubleBig Foot,Heathcliffs DoubleBig Foot,1984,23,"Adventure,Animation,Comedy",5.4,11,9,producer,producer,1,29,Denis Héroux,1940,2015,"producer,director,writer"
